evm.model.CP144700.1_RagTag.826	WOX
evm.model.CP144700.1_RagTag.6300	WOX
evm.model.CP144691.1_RagTag.3885	WOX
evm.model.CP144690.1_RagTag.3884	TALE
evm.model.CP144699.1_RagTag.3718	TALE
evm.model.CP144696.1_RagTag.3276	HD-ZIP
evm.model.CP144700.1_RagTag.3885	HD-ZIP
evm.model.CP144700.1_RagTag.5646	HD-ZIP
evm.model.CP144697.1_RagTag.1725	HD-ZIP
evm.model.CP144693.1_RagTag.1449	HD-ZIP
evm.model.CP144696.1_RagTag.654	HD-ZIP
evm.model.CP144692.1_RagTag.242	HD-ZIP
evm.model.contig_3239.3	HD-ZIP
evm.model.CP144699.1_RagTag.2663	HD-ZIP
evm.model.CP144698.1_RagTag.40	HD-ZIP
evm.model.CP144691.1_RagTag.1109	HD-ZIP
evm.model.CP144696.1_RagTag.2239	HD-ZIP
evm.model.CP144700.1_RagTag.498	HD-ZIP
evm.model.CP144698.1_RagTag.2192	HD-ZIP
evm.model.CP144692.1_RagTag.3207	HD-ZIP
evm.model.contig_788.4	HD-ZIP
evm.model.CP144695.1_RagTag.2003	HD-ZIP
evm.model.CP144695.1_RagTag.1435	HD-ZIP
evm.model.CP144699.1_RagTag.276	HD-ZIP
evm.model.CP144690.1_RagTag.3909	HD-ZIP
evm.model.CP144699.1_RagTag.3733	HD-ZIP
evm.model.CP144695.1_RagTag.1665	TALE
evm.model.CP144696.1_RagTag.440	TALE
evm.model.CP144693.1_RagTag.194	HD-ZIP
evm.model.CP144693.1_RagTag.211	HD-ZIP
evm.model.CP144698.1_RagTag.362	HD-ZIP
evm.model.CP144699.1_RagTag.3368	HD-ZIP
evm.model.CP144697.1_RagTag.2213	HD-ZIP
evm.model.CP144694.1_RagTag.2518	HD-ZIP
evm.model.CP144691.1_RagTag.974	HD-ZIP
evm.model.CP144693.1_RagTag.728	HD-ZIP
evm.model.CP144691.1_RagTag.1004	HD-ZIP
evm.model.CP144694.1_RagTag.2871	HD-ZIP
evm.model.CP144690.1_RagTag.1619	C3H
evm.model.CP144690.1_RagTag.3102	C3H
evm.model.CP144690.1_RagTag.586	C3H
evm.model.CP144690.1_RagTag.812	C2H2
evm.model.CP144691.1_RagTag.1360	C3H
evm.model.CP144691.1_RagTag.1380	C2H2
evm.model.CP144691.1_RagTag.146	C3H
evm.model.CP144691.1_RagTag.339	C2H2
evm.model.CP144691.1_RagTag.3915	C2H2
evm.model.CP144691.1_RagTag.3945	C2H2
evm.model.CP144692.1_RagTag.2572	C2H2
evm.model.CP144692.1_RagTag.2587	C2H2
evm.model.CP144692.1_RagTag.264	C3H
evm.model.CP144692.1_RagTag.3237	C2H2
evm.model.CP144692.1_RagTag.328	C3H
evm.model.CP144692.1_RagTag.3523	C2H2
evm.model.CP144692.1_RagTag.3621	C2H2
evm.model.CP144692.1_RagTag.3741	C2H2
evm.model.CP144692.1_RagTag.3771	C2H2
evm.model.CP144692.1_RagTag.3819	C2H2
evm.model.CP144693.1_RagTag.2059	C2H2
evm.model.CP144693.1_RagTag.2064	C3H
evm.model.CP144693.1_RagTag.2103	C2H2
evm.model.CP144693.1_RagTag.282	C2H2
evm.model.CP144693.1_RagTag.543	C2H2
evm.model.CP144693.1_RagTag.68	C2H2
evm.model.CP144694.1_RagTag.2701	C2H2
evm.model.CP144694.1_RagTag.2702	C2H2
evm.model.CP144694.1_RagTag.2798	C2H2
evm.model.CP144694.1_RagTag.2897	C3H
evm.model.CP144695.1_RagTag.1184	C2H2
evm.model.CP144695.1_RagTag.1248	C2H2
evm.model.CP144695.1_RagTag.1629	C2H2
evm.model.CP144695.1_RagTag.1800	C2H2
evm.model.CP144695.1_RagTag.2048	C2H2
evm.model.CP144695.1_RagTag.2106	C2H2
evm.model.CP144695.1_RagTag.2281	C2H2
evm.model.CP144695.1_RagTag.2318	C2H2
evm.model.CP144695.1_RagTag.2496	C2H2
evm.model.CP144695.1_RagTag.2531	C2H2
evm.model.CP144695.1_RagTag.3262	C2H2
evm.model.CP144696.1_RagTag.1322	C2H2
evm.model.CP144696.1_RagTag.1402	C3H
evm.model.CP144696.1_RagTag.1831	C3H
evm.model.CP144696.1_RagTag.1979	C2H2
evm.model.CP144696.1_RagTag.2417	C2H2
evm.model.CP144696.1_RagTag.320	C2H2
evm.model.CP144696.1_RagTag.397	C2H2
evm.model.CP144696.1_RagTag.495	C3H
evm.model.CP144696.1_RagTag.497	C2H2
evm.model.CP144696.1_RagTag.719	C2H2
evm.model.CP144696.1_RagTag.848	C3H
evm.model.CP144697.1_RagTag.2184	C2H2
evm.model.CP144697.1_RagTag.3350	C2H2
evm.model.CP144697.1_RagTag.747	C2H2
evm.model.CP144698.1_RagTag.567	C3H
evm.model.CP144698.1_RagTag.885	C2H2
evm.model.CP144699.1_RagTag.3587	C2H2
evm.model.CP144700.1_RagTag.1709	C3H
evm.model.CP144700.1_RagTag.3667	C2H2
evm.model.CP144700.1_RagTag.4376	C2H2
evm.model.CP144700.1_RagTag.4531	C2H2
evm.model.CP144700.1_RagTag.508	C2H2
evm.model.CP144700.1_RagTag.6329	C2H2
evm.model.CP144700.1_RagTag.746	C2H2
evm.model.CP144700.1_RagTag.911	C3H
evm.model.contig_2630.3	C2H2
evm.model.CP144690.1_RagTag.3913	MYB
evm.model.CP144690.1_RagTag.3980	MYB
evm.model.CP144691.1_RagTag.1936	MYB
evm.model.CP144691.1_RagTag.244	MYB
evm.model.CP144692.1_RagTag.4360	MYB
evm.model.CP144692.1_RagTag.44	MYB
evm.model.CP144694.1_RagTag.2777	MYB
evm.model.CP144694.1_RagTag.53	MYB
evm.model.CP144695.1_RagTag.1544	MYB
evm.model.CP144695.1_RagTag.1717	MYB
evm.model.CP144695.1_RagTag.2259	MYB
evm.model.CP144695.1_RagTag.2756	MYB
evm.model.CP144696.1_RagTag.3184	MYB
evm.model.CP144696.1_RagTag.3551	MYB
evm.model.CP144696.1_RagTag.426	MYB
evm.model.CP144696.1_RagTag.546	MYB
evm.model.CP144697.1_RagTag.1340	MYB
evm.model.CP144697.1_RagTag.1401	MYB
evm.model.CP144697.1_RagTag.1709	MYB
evm.model.CP144697.1_RagTag.2201	MYB
evm.model.CP144698.1_RagTag.1626	MYB
evm.model.CP144699.1_RagTag.1077	MYB
evm.model.CP144699.1_RagTag.319	MYB
evm.model.CP144699.1_RagTag.765	MYB
evm.model.CP144700.1_RagTag.2852	MYB
evm.model.CP144700.1_RagTag.3752	MYB
evm.model.contig_3334.2	MYB
evm.model.CP144690.1_RagTag.1598	MYB_related
evm.model.CP144690.1_RagTag.4056	MYB_related
evm.model.CP144690.1_RagTag.477	MYB_related
evm.model.CP144690.1_RagTag.654	MYB_related
evm.model.CP144691.1_RagTag.1123	MYB_related
evm.model.CP144691.1_RagTag.1846	MYB_related
evm.model.CP144691.1_RagTag.3895	MYB_related
evm.model.CP144692.1_RagTag.3023	MYB_related
evm.model.CP144692.1_RagTag.3081	MYB_related
evm.model.CP144692.1_RagTag.3105	MYB_related
evm.model.CP144692.1_RagTag.3502	MYB_related
evm.model.CP144692.1_RagTag.3579	MYB_related
evm.model.CP144692.1_RagTag.3739	MYB_related
evm.model.CP144692.1_RagTag.4020	MYB_related
evm.model.CP144693.1_RagTag.1217	MYB_related
evm.model.CP144693.1_RagTag.1548	MYB_related
evm.model.CP144693.1_RagTag.1683	MYB_related
evm.model.CP144693.1_RagTag.2085	MYB_related
evm.model.CP144693.1_RagTag.290	MYB_related
evm.model.CP144693.1_RagTag.435	MYB_related
evm.model.CP144693.1_RagTag.527	MYB_related
evm.model.CP144694.1_RagTag.1501	MYB_related
evm.model.CP144694.1_RagTag.2452	MYB_related
evm.model.CP144694.1_RagTag.2456	MYB_related
evm.model.CP144694.1_RagTag.2598	MYB_related
evm.model.CP144694.1_RagTag.2815	MYB_related
evm.model.CP144694.1_RagTag.3018	MYB_related
evm.model.CP144694.1_RagTag.3180	MYB_related
evm.model.CP144694.1_RagTag.88	MYB_related
evm.model.CP144695.1_RagTag.1080	MYB_related
evm.model.CP144695.1_RagTag.1693	MYB_related
evm.model.CP144695.1_RagTag.1741	MYB_related
evm.model.CP144695.1_RagTag.2127	MYB_related
evm.model.CP144695.1_RagTag.2660	MYB_related
evm.model.CP144695.1_RagTag.2749	MYB_related
evm.model.CP144695.1_RagTag.3170	MYB_related
evm.model.CP144695.1_RagTag.3851	MYB_related
evm.model.CP144695.1_RagTag.4173	MYB_related
evm.model.CP144695.1_RagTag.545	MYB_related
evm.model.CP144695.1_RagTag.926	MYB_related
evm.model.CP144695.1_RagTag.938	MYB_related
evm.model.CP144695.1_RagTag.943	MYB_related
evm.model.CP144696.1_RagTag.1051	MYB_related
evm.model.CP144696.1_RagTag.117	MYB_related
evm.model.CP144696.1_RagTag.119	MYB_related
evm.model.CP144696.1_RagTag.1989	MYB_related
evm.model.CP144696.1_RagTag.2071	MYB_related
evm.model.CP144696.1_RagTag.3059	MYB_related
evm.model.CP144696.1_RagTag.331	MYB_related
evm.model.CP144696.1_RagTag.576	MYB_related
evm.model.CP144696.1_RagTag.634	MYB_related
evm.model.CP144696.1_RagTag.802	MYB_related
evm.model.CP144697.1_RagTag.1770	MYB_related
evm.model.CP144697.1_RagTag.1869	MYB_related
evm.model.CP144698.1_RagTag.1624	MYB_related
evm.model.CP144698.1_RagTag.2183	MYB_related
evm.model.CP144698.1_RagTag.269	MYB_related
evm.model.CP144698.1_RagTag.337	MYB_related
evm.model.CP144698.1_RagTag.73	MYB_related
evm.model.CP144699.1_RagTag.1004	MYB_related
evm.model.CP144699.1_RagTag.2095	MYB_related
evm.model.CP144699.1_RagTag.3271	MYB_related
evm.model.CP144699.1_RagTag.3735	MYB_related
evm.model.CP144699.1_RagTag.4013	MYB_related
evm.model.CP144700.1_RagTag.147	MYB_related
evm.model.CP144700.1_RagTag.335	MYB_related
evm.model.CP144700.1_RagTag.4041	MYB_related
evm.model.CP144700.1_RagTag.4538	MYB_related
evm.model.CP144700.1_RagTag.529	MYB_related
evm.model.CP144700.1_RagTag.6110	MYB_related
evm.model.contig_3638.4	MYB_related
